game_id,n,x,s,possession
2010_03_CIN_CAR,18,2,3,1
2010_03_CIN_CAR,19,1,3,1
2010_03_CIN_CAR,20,3,3,-1
2010_03_CLE_BAL,1,2,0,1
2010_03_CLE_BAL,2,3,0,-1
2010_03_CLE_BAL,3,2,0,-1
2010_03_CLE_BAL,4,1,0,-1
2010_03_CLE_BAL,5,3,-1,1
2010_03_CLE_BAL,6,2,-1,1
2010_03_CLE_BAL,7,1,-1,1
2010_03_CLE_BAL,8,3,2,-1
2010_03_CLE_BAL,9,2,2,-1
2010_03_CLE_BAL,10,3,2,-1
2010_03_CLE_BAL,11,2,2,-1
2010_03_CLE_BAL,12,3,2,1
2010_03_CLE_BAL,13,2,2,1
2010_03_CLE_BAL,14,1,2,1
2010_03_CLE_BAL,15,3,3,-1
2010_03_CLE_BAL,16,2,3,-1
2010_03_CLE_BAL,17,1,3,-1
2010_03_CLE_BAL,18,3,2,-1
2010_03_CLE_BAL,19,2,2,-1
2010_03_CLE_BAL,20,3,2,1
2010_03_DAL_HOU,1,3,0,1
2010_03_DAL_HOU,2,2,0,1
2010_03_DAL_HOU,3,3,0,1
2010_03_DAL_HOU,4,2,0,1
2010_03_DAL_HOU,5,1,0,-1
2010_03_DAL_HOU,6,3,-1,1
2010_03_DAL_HOU,7,2,-1,1
2010_03_DAL_HOU,8,1,-1,1
2010_03_DAL_HOU,9,3,2,-1
2010_03_DAL_HOU,10,2,2,-1
2010_03_DAL_HOU,11,3,2,-1
2010_03_DAL_HOU,12,2,2,-1
2010_03_DAL_HOU,13,3,2,1
2010_03_DAL_HOU,14,2,2,-1
2010_03_DAL_HOU,15,3,2,1
2010_03_DAL_HOU,16,2,2,1
2010_03_DAL_HOU,17,1,3,1
2010_03_DAL_HOU,18,2,3,-1
2010_03_DAL_HOU,19,1,3,-1
2010_03_DAL_HOU,20,2,3,1
2010_03_DET_MIN,1,2,0,1
2010_03_DET_MIN,2,3,0,1
2010_03_DET_MIN,3,2,0,-1
2010_03_DET_MIN,4,3,0,1
2010_03_DET_MIN,5,2,0,-1
2010_03_DET_MIN,6,1,0,1
2010_03_DET_MIN,7,3,2,-1
2010_03_DET_MIN,8,2,2,-1
2010_03_DET_MIN,9,1,1,-1
2010_03_DET_MIN,10,3,0,1
2010_03_DET_MIN,11,2,0,1
2010_03_DET_MIN,12,1,0,1
2010_03_DET_MIN,13,2,0,1
2010_03_DET_MIN,14,1,0,-1
2010_03_DET_MIN,15,2,-2,1
2010_03_DET_MIN,16,3,-2,-1
2010_03_DET_MIN,17,2,-2,-1
2010_03_DET_MIN,18,1,-2,1
2010_03_DET_MIN,19,2,-2,-1
2010_03_DET_MIN,20,1,-2,-1
2010_03_GB_CHI,1,3,0,1
2010_03_GB_CHI,2,2,0,1
2010_03_GB_CHI,3,1,0,-1
2010_03_GB_CHI,4,2,-2,1
2010_03_GB_CHI,5,1,-2,1
2010_03_GB_CHI,6,3,-2,-1
2010_03_GB_CHI,7,2,-2,1
2010_03_GB_CHI,8,3,-2,-1
2010_03_GB_CHI,9,2,-2,-1
2010_03_GB_CHI,10,3,-3,-1
2010_03_GB_CHI,11,2,-3,-1
2010_03_GB_CHI,12,1,-3,1
2010_03_GB_CHI,13,2,-1,-1
2010_03_GB_CHI,14,3,-1,-1
2010_03_GB_CHI,15,2,-1,-1
2010_03_GB_CHI,16,1,-1,-1
2010_03_GB_CHI,17,2,-1,-1
2010_03_GB_CHI,18,1,-1,-1
2010_03_GB_CHI,19,2,-1,1
2010_03_GB_CHI,20,1,-1,1
2010_03_IND_DEN,1,3,0,1
2010_03_IND_DEN,2,2,0,1
2010_03_IND_DEN,3,3,0,-1
2010_03_IND_DEN,4,2,0,-1
2010_03_IND_DEN,5,1,0,1
2010_03_IND_DEN,6,3,1,-1
2010_03_IND_DEN,7,2,1,-1
2010_03_IND_DEN,8,3,1,1
2010_03_IND_DEN,9,2,1,1
2010_03_IND_DEN,10,1,1,1
2010_03_IND_DEN,11,3,2,-1
2010_03_IND_DEN,12,2,2,-1
2010_03_IND_DEN,13,1,2,1
2010_03_IND_DEN,14,3,3,-1
2010_03_IND_DEN,15,2,3,-1
2010_03_IND_DEN,16,1,3,-1
2010_03_IND_DEN,17,3,3,1
2010_03_IND_DEN,18,2,3,-1
2010_03_IND_DEN,19,1,3,-1
2010_03_IND_DEN,20,3,3,-1
2010_03_NYJ_MIA,1,2,0,1
2010_03_NYJ_MIA,2,1,0,1
2010_03_NYJ_MIA,3,2,2,-1
2010_03_NYJ_MIA,4,3,2,1
2010_03_NYJ_MIA,5,2,2,-1
2010_03_NYJ_MIA,6,3,2,1
2010_03_NYJ_MIA,7,2,2,1
2010_03_NYJ_MIA,8,1,2,1
2010_03_NYJ_MIA,9,3,3,-1
2010_03_NYJ_MIA,10,2,3,-1
2010_03_NYJ_MIA,11,1,3,-1
2010_03_NYJ_MIA,12,2,2,1
2010_03_NYJ_MIA,13,3,2,-1
2010_03_NYJ_MIA,14,2,2,-1
2010_03_NYJ_MIA,15,1,2,-1
2010_03_NYJ_MIA,16,2,1,1
2010_03_NYJ_MIA,17,1,2,-1
2010_03_NYJ_MIA,18,2,1,1
2010_03_NYJ_MIA,19,3,1,-1
2010_03_NYJ_MIA,20,1,1,1
2010_03_PHI_JAX,1,2,0,1
2010_03_PHI_JAX,2,3,0,-1
2010_03_PHI_JAX,3,2,0,-1
2010_03_PHI_JAX,4,3,2,-1
2010_03_PHI_JAX,5,2,2,-1
2010_03_PHI_JAX,6,3,2,1
2010_03_PHI_JAX,7,2,2,1
2010_03_PHI_JAX,8,3,2,1
2010_03_PHI_JAX,9,2,2,-1
2010_03_PHI_JAX,10,3,2,1
2010_03_PHI_JAX,11,2,2,1
2010_03_PHI_JAX,12,1,3,1
2010_03_PHI_JAX,13,3,3,-1
2010_03_PHI_JAX,14,2,3,-1
2010_03_PHI_JAX,15,3,3,1
2010_03_PHI_JAX,16,2,3,-1
2010_03_PHI_JAX,17,3,3,1
2010_03_PHI_JAX,18,2,3,1
2010_03_PHI_JAX,19,3,3,-1
2010_03_PHI_JAX,20,2,3,1
2010_03_PIT_TB,1,3,0,1
2010_03_PIT_TB,2,2,0,-1
2010_03_PIT_TB,3,1,0,-1
2010_03_PIT_TB,4,3,-1,1
2010_03_PIT_TB,5,2,-1,1
2010_03_PIT_TB,6,3,-1,-1
2010_03_PIT_TB,7,2,-1,1
2010_03_PIT_TB,8,3,2,-1
2010_03_PIT_TB,9,2,2,-1
2010_03_PIT_TB,10,1,2,-1
2010_03_PIT_TB,11,2,1,1
2010_03_PIT_TB,12,1,1,1
2010_03_PIT_TB,13,3,3,-1
2010_03_PIT_TB,14,2,3,-1
2010_03_PIT_TB,15,3,3,1
2010_03_PIT_TB,16,2,3,1
2010_03_PIT_TB,17,1,3,1
2010_03_PIT_TB,18,2,3,-1
2010_03_PIT_TB,19,1,3,1
2010_03_PIT_TB,20,3,3,-1
2010_03_SD_SEA,1,3,0,1
2010_03_SD_SEA,2,2,0,1
2010_03_SD_SEA,3,3,0,1
2010_03_SD_SEA,4,2,0,1
2010_03_SD_SEA,5,3,0,-1
2010_03_SD_SEA,6,2,0,-1
2010_03_SD_SEA,7,3,0,-1
2010_03_SD_SEA,8,2,0,-1
2010_03_SD_SEA,9,1,0,-1
2010_03_SD_SEA,10,3,-1,1
2010_03_SD_SEA,11,2,-1,-1
2010_03_SD_SEA,12,3,-1,1
2010_03_SD_SEA,13,2,-1,1
2010_03_SD_SEA,14,1,-1,1
2010_03_SD_SEA,15,3,-1,-1
2010_03_SD_SEA,16,2,-1,-1
2010_03_SD_SEA,17,3,-1,1
2010_03_SD_SEA,18,2,-1,-1
2010_03_SD_SEA,19,1,-3,-1
2010_03_SD_SEA,20,3,-3,1
2010_03_SF_KC,1,2,0,1
2010_03_SF_KC,2,3,0,-1
2010_03_SF_KC,3,2,0,-1
2010_03_SF_KC,4,3,0,1
2010_03_SF_KC,5,2,0,1
2010_03_SF_KC,6,3,0,-1
2010_03_SF_KC,7,2,0,-1
2010_03_SF_KC,8,3,0,1
2010_03_SF_KC,9,2,0,1
2010_03_SF_KC,10,3,0,-1
2010_03_SF_KC,11,2,0,-1
2010_03_SF_KC,12,3,2,-1
2010_03_SF_KC,13,2,2,-1
2010_03_SF_KC,14,3,2,1
2010_03_SF_KC,15,2,2,1
2010_03_SF_KC,16,1,2,1
2010_03_SF_KC,17,3,2,-1
2010_03_SF_KC,18,2,2,-1
2010_03_SF_KC,19,1,2,1
2010_03_SF_KC,20,2,2,-1
2010_03_TEN_NYG,1,3,0,1
2010_03_TEN_NYG,2,2,0,1
2010_03_TEN_NYG,3,3,-1,1
2010_03_TEN_NYG,4,2,-1,1
2010_03_TEN_NYG,5,1,-1,1
2010_03_TEN_NYG,6,3,-1,-1
2010_03_TEN_NYG,7,2,-1,-1
2010_03_TEN_NYG,8,1,-1,-1
2010_03_TEN_NYG,9,2,-3,1
2010_03_TEN_NYG,10,3,-2,-1
2010_03_TEN_NYG,11,2,-2,1
2010_03_TEN_NYG,12,1,-1,1
2010_03_TEN_NYG,13,2,0,-1
2010_03_TEN_NYG,14,2,-1,-1
2010_03_TEN_NYG,15,1,-1,-1
2010_03_TEN_NYG,16,3,-3,1
2010_03_TEN_NYG,17,2,-3,1
2010_03_TEN_NYG,18,1,-3,1
2010_03_TEN_NYG,19,3,-3,-1
2010_03_TEN_NYG,20,2,-3,1
2010_03_WAS_STL,1,2,0,1
2010_03_WAS_STL,2,2,3,-1
2010_03_WAS_STL,3,3,3,-1
2010_03_WAS_STL,4,2,3,-1
2010_03_WAS_STL,5,3,3,-1
2010_03_WAS_STL,6,2,3,-1
2010_03_WAS_STL,7,3,3,1
2010_03_WAS_STL,8,2,3,-1
2010_03_WAS_STL,9,1,3,-1
2010_03_WAS_STL,10,3,2,1
2010_03_WAS_STL,11,2,2,1
2010_03_WAS_STL,12,3,2,-1
2010_03_WAS_STL,13,2,2,-1
2010_03_WAS_STL,14,1,2,-1
2010_03_WAS_STL,15,3,1,1
2010_03_WAS_STL,16,2,1,1
2010_03_WAS_STL,17,1,1,1
2010_03_WAS_STL,18,1,1,1
2010_03_WAS_STL,19,2,1,-1
2010_03_WAS_STL,20,1,1,-1
2010_04_ARI_SD,1,2,0,1
2010_04_ARI_SD,2,3,0,-1
2010_04_ARI_SD,3,2,0,-1
2010_04_ARI_SD,4,3,-2,-1
2010_04_ARI_SD,5,2,-2,-1
2010_04_ARI_SD,6,1,0,-1
2010_04_ARI_SD,7,2,-2,1
2010_04_ARI_SD,8,3,-3,1
2010_04_ARI_SD,9,2,-3,1
2010_04_ARI_SD,10,3,-3,-1
2010_04_ARI_SD,11,2,-3,-1
2010_04_ARI_SD,12,1,-3,-1
2010_04_ARI_SD,13,2,-3,1
2010_04_ARI_SD,14,1,-3,-1
2010_04_ARI_SD,15,2,-3,-1
2010_04_ARI_SD,16,1,-3,-1
2010_04_ARI_SD,17,3,-3,1
2010_04_ARI_SD,18,2,-3,1
2010_04_ARI_SD,19,1,-3,-1
2010_04_ARI_SD,20,3,-3,1
2010_04_BAL_PIT,1,2,0,1
2010_04_BAL_PIT,2,3,0,-1
2010_04_BAL_PIT,3,2,0,-1
2010_04_BAL_PIT,4,3,2,-1
2010_04_BAL_PIT,5,2,2,-1
2010_04_BAL_PIT,6,1,2,-1
2010_04_BAL_PIT,7,3,0,1
2010_04_BAL_PIT,8,2,0,1
2010_04_BAL_PIT,9,3,0,-1
2010_04_BAL_PIT,10,2,0,-1
2010_04_BAL_PIT,11,3,0,1
2010_04_BAL_PIT,12,2,0,-1
2010_04_BAL_PIT,13,1,0,-1
2010_04_BAL_PIT,14,3,-1,-1
2010_04_BAL_PIT,15,2,-1,1
2010_04_BAL_PIT,16,1,-1,1
2010_04_BAL_PIT,17,2,-1,-1
2010_04_BAL_PIT,18,3,-1,1
2010_04_BAL_PIT,19,2,-1,1
2010_04_BAL_PIT,20,3,-1,-1
2010_04_CAR_NO,1,2,0,1
2010_04_CAR_NO,2,3,0,-1
2010_04_CAR_NO,3,2,0,-1
2010_04_CAR_NO,4,1,0,-1
2010_04_CAR_NO,5,3,0,1
2010_04_CAR_NO,6,2,0,1
2010_04_CAR_NO,7,3,0,-1
2010_04_CAR_NO,8,2,0,-1
2010_04_CAR_NO,9,1,0,-1
2010_04_CAR_NO,10,2,-2,1
2010_04_CAR_NO,11,3,0,1
2010_04_CAR_NO,12,2,0,1
2010_04_CAR_NO,13,3,0,-1
2010_04_CAR_NO,14,2,0,-1
2010_04_CAR_NO,15,1,0,-1
2010_04_CAR_NO,16,3,-1,1
2010_04_CAR_NO,17,2,-1,-1
2010_04_CAR_NO,18,3,-1,-1
2010_04_CAR_NO,19,2,-1,-1
2010_04_CAR_NO,20,3,-1,1
2010_04_CHI_NYG,1,2,0,1
2010_04_CHI_NYG,2,3,0,-1
2010_04_CHI_NYG,3,2,0,1
2010_04_CHI_NYG,4,3,0,-1
2010_04_CHI_NYG,5,2,0,-1
2010_04_CHI_NYG,6,1,0,-1
2010_04_CHI_NYG,7,3,-1,1
2010_04_CHI_NYG,8,2,-1,1
2010_04_CHI_NYG,9,1,-1,-1
2010_04_CHI_NYG,10,2,-1,1
2010_04_CHI_NYG,11,3,-1,-1
2010_04_CHI_NYG,12,2,-1,1
2010_04_CHI_NYG,13,3,-1,1
2010_04_CHI_NYG,14,2,-1,1
2010_04_CHI_NYG,15,3,-1,1
2010_04_CHI_NYG,16,2,-1,-1
2010_04_CHI_NYG,17,3,-1,1
2010_04_CHI_NYG,18,2,-1,-1
2010_04_CHI_NYG,19,3,-1,-1
2010_04_CHI_NYG,20,2,-1,1
2010_04_CIN_CLE,1,3,0,1
2010_04_CIN_CLE,2,2,0,1
2010_04_CIN_CLE,3,3,0,-1
2010_04_CIN_CLE,4,2,0,-1
2010_04_CIN_CLE,5,1,0,-1
2010_04_CIN_CLE,6,2,-1,1
2010_04_CIN_CLE,7,3,-1,-1
2010_04_CIN_CLE,8,2,-1,-1
2010_04_CIN_CLE,9,1,-3,-1
2010_04_CIN_CLE,10,2,-3,1
2010_04_CIN_CLE,11,1,-3,1
2010_04_CIN_CLE,12,3,-2,-1
2010_04_CIN_CLE,13,2,-2,-1
2010_04_CIN_CLE,14,3,-1,1
2010_04_CIN_CLE,15,2,0,-1
2010_04_CIN_CLE,16,1,0,-1
2010_04_CIN_CLE,17,2,-1,-1
2010_04_CIN_CLE,18,1,-1,-1
2010_04_CIN_CLE,19,2,-3,1
2010_04_CIN_CLE,20,1,-3,-1
2010_04_DEN_TEN,1,3,0,1
2010_04_DEN_TEN,2,2,0,-1
2010_04_DEN_TEN,3,1,0,1
2010_04_DEN_TEN,4,2,0,-1
2010_04_DEN_TEN,5,3,0,1
2010_04_DEN_TEN,6,2,0,1
2010_04_DEN_TEN,7,1,0,-1
2010_04_DEN_TEN,8,2,-2,1
2010_04_DEN_TEN,9,1,-2,1
2010_04_DEN_TEN,10,2,0,-1
2010_04_DEN_TEN,11,3,0,1
2010_04_DEN_TEN,12,2,0,1
2010_04_DEN_TEN,13,3,0,-1
2010_04_DEN_TEN,14,2,0,-1
2010_04_DEN_TEN,15,1,0,-1
2010_04_DEN_TEN,16,2,1,1
2010_04_DEN_TEN,17,1,1,1
2010_04_DEN_TEN,18,2,2,-1
2010_04_DEN_TEN,19,3,2,1
2010_04_DEN_TEN,20,2,2,-1
2010_04_DET_GB,1,2,0,1
2010_04_DET_GB,2,3,2,-1
2010_04_DET_GB,3,2,2,-1
2010_04_DET_GB,4,1,2,-1
2010_04_DET_GB,5,3,2,1
2010_04_DET_GB,6,2,2,1
2010_04_DET_GB,7,1,1,-1
2010_04_DET_GB,8,2,0,1
2010_04_DET_GB,9,3,0,-1
2010_04_DET_GB,10,2,0,-1
2010_04_DET_GB,11,1,0,1
2010_04_DET_GB,12,2,2,-1
2010_04_DET_GB,13,1,3,1
2010_04_DET_GB,14,3,3,-1
2010_04_DET_GB,15,2,3,-1
2010_04_DET_GB,16,1,3,-1
2010_04_DET_GB,17,2,3,-1
2010_04_DET_GB,18,1,3,-1
2010_04_DET_GB,19,2,2,-1
2010_04_DET_GB,20,1,3,-1
2010_04_HOU_OAK,1,2,0,1
2010_04_HOU_OAK,2,3,0,-1
2010_04_HOU_OAK,3,2,0,-1
2010_04_HOU_OAK,4,3,-2,1
2010_04_HOU_OAK,5,2,-2,1
2010_04_HOU_OAK,6,1,-2,1
2010_04_HOU_OAK,7,3,0,-1
2010_04_HOU_OAK,8,2,0,-1
2010_04_HOU_OAK,9,3,0,1
2010_04_HOU_OAK,10,2,0,-1
2010_04_HOU_OAK,11,1,0,-1
2010_04_HOU_OAK,12,3,-2,1
2010_04_HOU_OAK,13,2,-2,1
2010_04_HOU_OAK,14,3,-2,-1
2010_04_HOU_OAK,15,2,-2,1
2010_04_HOU_OAK,16,1,-2,1
2010_04_HOU_OAK,17,3,0,-1
2010_04_HOU_OAK,18,2,0,-1
2010_04_HOU_OAK,19,3,0,-1
2010_04_HOU_OAK,20,2,0,1
2010_04_IND_JAX,1,2,0,1
2010_04_IND_JAX,2,1,0,1
2010_04_IND_JAX,3,3,2,-1
2010_04_IND_JAX,4,2,2,-1
2010_04_IND_JAX,5,1,1,-1
2010_04_IND_JAX,6,3,0,1
2010_04_IND_JAX,7,2,0,-1
2010_04_IND_JAX,8,1,0,-1
2010_04_IND_JAX,9,3,-2,1
2010_04_IND_JAX,10,2,-2,1
2010_04_IND_JAX,11,1,-2,1
2010_04_IND_JAX,12,3,0,-1
2010_04_IND_JAX,13,2,0,-1
2010_04_IND_JAX,14,3,0,-1
2010_04_IND_JAX,15,2,0,-1
2010_04_IND_JAX,16,1,0,1
2010_04_IND_JAX,17,2,0,-1
2010_04_IND_JAX,18,1,0,-1
2010_04_IND_JAX,19,2,-2,1
2010_04_IND_JAX,20,1,-2,1
2010_04_NE_MIA,1,3,0,1
2010_04_NE_MIA,2,2,0,1
2010_04_NE_MIA,3,3,0,-1
2010_04_NE_MIA,4,2,0,1
2010_04_NE_MIA,5,1,0,1
2010_04_NE_MIA,6,3,2,-1
2010_04_NE_MIA,7,2,2,-1
2010_04_NE_MIA,8,1,2,-1
2010_04_NE_MIA,9,3,2,1
2010_04_NE_MIA,10,2,2,1
2010_04_NE_MIA,11,1,2,-1
2010_04_NE_MIA,12,3,-2,1
2010_04_NE_MIA,13,1,-2,-1
2010_04_NE_MIA,14,3,-3,1
2010_04_NE_MIA,15,2,-3,1
2010_04_NE_MIA,16,3,-2,-1
2010_04_NE_MIA,17,2,-2,-1
2010_04_NE_MIA,18,1,-2,-1
2010_04_NE_MIA,19,3,-3,1
2010_04_NE_MIA,20,2,-3,1
2010_04_NYJ_BUF,1,2,0,1
2010_04_NYJ_BUF,2,1,0,1
2010_04_NYJ_BUF,3,2,2,1
2010_04_NYJ_BUF,4,1,2,1
2010_04_NYJ_BUF,5,3,2,-1
2010_04_NYJ_BUF,6,2,2,-1
2010_04_NYJ_BUF,7,3,2,1
2010_04_NYJ_BUF,8,2,2,1
2010_04_NYJ_BUF,9,3,2,1
2010_04_NYJ_BUF,10,2,2,1
2010_04_NYJ_BUF,11,1,2,1
2010_04_NYJ_BUF,12,3,3,-1
2010_04_NYJ_BUF,13,2,3,1
2010_04_NYJ_BUF,14,1,3,-1
2010_04_NYJ_BUF,15,3,3,1
2010_04_NYJ_BUF,16,2,3,-1
2010_04_NYJ_BUF,17,1,3,1
2010_04_NYJ_BUF,18,3,3,-1
2010_04_NYJ_BUF,19,1,3,1
2010_04_NYJ_BUF,20,3,3,-1
2010_04_SEA_STL,1,3,0,1
2010_04_SEA_STL,2,2,0,1
2010_04_SEA_STL,3,3,0,1
2010_04_SEA_STL,4,2,0,1
2010_04_SEA_STL,5,1,0,1
2010_04_SEA_STL,6,3,2,-1
2010_04_SEA_STL,7,2,2,-1
2010_04_SEA_STL,8,1,2,-1
2010_04_SEA_STL,9,3,2,1
2010_04_SEA_STL,10,2,2,-1
2010_04_SEA_STL,11,3,2,-1
2010_04_SEA_STL,12,2,2,-1
2010_04_SEA_STL,13,3,2,-1
2010_04_SEA_STL,14,2,2,-1
2010_04_SEA_STL,15,1,2,1
2010_04_SEA_STL,16,2,2,-1
2010_04_SEA_STL,17,1,2,1
2010_04_SEA_STL,18,2,3,-1
2010_04_SEA_STL,19,3,3,1
2010_04_SEA_STL,20,2,3,1
2010_04_SF_ATL,1,2,0,1
2010_04_SF_ATL,2,3,0,-1
2010_04_SF_ATL,3,2,0,-1
2010_04_SF_ATL,4,1,0,-1
2010_04_SF_ATL,5,3,-2,1
2010_04_SF_ATL,6,2,-3,1
2010_04_SF_ATL,7,3,-3,1
2010_04_SF_ATL,8,2,-3,1
2010_04_SF_ATL,9,1,-3,1
2010_04_SF_ATL,10,3,-2,-1
2010_04_SF_ATL,11,2,-2,1
2010_04_SF_ATL,12,1,-2,1
2010_04_SF_ATL,13,3,-2,-1
2010_04_SF_ATL,14,2,-2,-1
2010_04_SF_ATL,15,3,-2,1
2010_04_SF_ATL,16,2,-2,-1
2010_04_SF_ATL,17,1,-2,1
2010_04_SF_ATL,18,3,-2,-1
2010_04_SF_ATL,19,2,-2,-1
2010_04_SF_ATL,20,1,-2,1
2010_04_WAS_PHI,1,2,0,1
2010_04_WAS_PHI,2,1,0,-1
2010_04_WAS_PHI,3,3,-2,1
2010_04_WAS_PHI,4,2,-2,1
2010_04_WAS_PHI,5,3,-2,-1
2010_04_WAS_PHI,6,2,-2,-1
2010_04_WAS_PHI,7,3,-3,-1
2010_04_WAS_PHI,8,2,-3,-1
2010_04_WAS_PHI,9,1,-3,-1
2010_04_WAS_PHI,10,2,-3,1
2010_04_WAS_PHI,11,1,-3,1
2010_04_WAS_PHI,12,3,-3,-1
2010_04_WAS_PHI,13,2,-3,-1
2010_04_WAS_PHI,14,3,-3,1
2010_04_WAS_PHI,15,2,-3,-1
2010_04_WAS_PHI,16,3,-3,1
2010_04_WAS_PHI,17,2,-3,1
2010_04_WAS_PHI,18,3,-3,-1
2010_04_WAS_PHI,19,2,-3,1
2010_04_WAS_PHI,20,3,-3,-1
2010_05_ATL_CLE,1,2,0,1
2010_05_ATL_CLE,2,3,0,1
2010_05_ATL_CLE,3,2,0,-1
2010_05_ATL_CLE,4,3,0,1
2010_05_ATL_CLE,5,2,0,1
2010_05_ATL_CLE,6,3,0,1
2010_05_ATL_CLE,7,2,0,-1
2010_05_ATL_CLE,8,1,0,-1
2010_05_ATL_CLE,9,2,-1,1
2010_05_ATL_CLE,10,1,-1,1
2010_05_ATL_CLE,11,3,2,-1
2010_05_ATL_CLE,12,2,2,-1
2010_05_ATL_CLE,13,1,2,-1
2010_05_ATL_CLE,14,3,1,1
2010_05_ATL_CLE,15,2,1,1
2010_05_ATL_CLE,16,1,1,-1
2010_05_ATL_CLE,17,3,1,1
2010_05_ATL_CLE,18,2,1,1
2010_05_ATL_CLE,19,3,1,-1
2010_05_ATL_CLE,20,2,1,-1
2010_05_CHI_CAR,1,2,0,1
2010_05_CHI_CAR,2,1,0,1
2010_05_CHI_CAR,3,2,2,-1
2010_05_CHI_CAR,4,1,2,-1
2010_05_CHI_CAR,5,2,3,1
2010_05_CHI_CAR,6,1,3,1
2010_05_CHI_CAR,7,3,3,-1
2010_05_CHI_CAR,8,1,3,1
2010_05_CHI_CAR,9,3,3,-1
2010_05_CHI_CAR,10,2,3,-1
2010_05_CHI_CAR,11,3,3,-1
2010_05_CHI_CAR,12,2,3,1
2010_05_CHI_CAR,13,3,3,-1
2010_05_CHI_CAR,14,2,3,1
2010_05_CHI_CAR,15,3,3,-1
2010_05_CHI_CAR,16,2,3,1
2010_05_CHI_CAR,17,3,3,1
2010_05_CHI_CAR,18,2,3,1
2010_05_CHI_CAR,19,3,3,1
2010_05_CHI_CAR,20,2,3,-1
2010_05_DEN_BAL,1,3,0,1
2010_05_DEN_BAL,2,2,0,1
2010_05_DEN_BAL,3,1,0,1
2010_05_DEN_BAL,4,3,0,-1
2010_05_DEN_BAL,5,2,0,-1
2010_05_DEN_BAL,6,1,0,1
2010_05_DEN_BAL,7,3,2,-1
2010_05_DEN_BAL,8,2,2,-1
2010_05_DEN_BAL,9,1,3,1
2010_05_DEN_BAL,10,3,3,-1
2010_05_DEN_BAL,11,2,3,-1
2010_05_DEN_BAL,12,3,3,1
2010_05_DEN_BAL,13,2,3,-1
2010_05_DEN_BAL,14,3,3,1
2010_05_DEN_BAL,15,2,3,1
2010_05_DEN_BAL,16,3,3,1
2010_05_DEN_BAL,17,2,3,-1
2010_05_DEN_BAL,18,3,3,1
2010_05_DEN_BAL,19,2,3,1
2010_05_DEN_BAL,20,3,3,-1
2010_05_GB_WAS,1,3,0,1
2010_05_GB_WAS,2,1,0,-1
2010_05_GB_WAS,3,3,0,1
2010_05_GB_WAS,4,1,0,1
2010_05_GB_WAS,5,2,2,-1
2010_05_GB_WAS,6,3,2,1
2010_05_GB_WAS,7,2,2,1
2010_05_GB_WAS,8,3,2,1
2010_05_GB_WAS,9,2,2,1
2010_05_GB_WAS,10,1,2,1
2010_05_GB_WAS,11,2,2,-1
2010_05_GB_WAS,12,3,2,-1
2010_05_GB_WAS,13,2,2,1
2010_05_GB_WAS,14,3,3,-1
2010_05_GB_WAS,15,2,3,1
2010_05_GB_WAS,16,3,3,-1
2010_05_GB_WAS,17,2,3,-1
2010_05_GB_WAS,18,1,3,-1
2010_05_GB_WAS,19,2,2,1
2010_05_GB_WAS,20,3,2,1
2010_05_JAX_BUF,1,3,0,1
2010_05_JAX_BUF,2,2,0,1
2010_05_JAX_BUF,3,3,2,-1
2010_05_JAX_BUF,4,2,2,-1
2010_05_JAX_BUF,5,1,2,1
2010_05_JAX_BUF,6,2,3,-1
2010_05_JAX_BUF,7,1,3,-1
2010_05_JAX_BUF,8,2,2,1
2010_05_JAX_BUF,9,1,2,1
2010_05_JAX_BUF,10,1,2,1
2010_05_JAX_BUF,11,2,3,-1
2010_05_JAX_BUF,12,1,3,-1
2010_05_JAX_BUF,13,2,2,1
2010_05_JAX_BUF,14,3,2,1
2010_05_JAX_BUF,15,2,2,-1
2010_05_JAX_BUF,16,1,2,-1
2010_05_JAX_BUF,17,3,0,1
2010_05_JAX_BUF,18,2,0,-1
2010_05_JAX_BUF,19,3,-2,1
2010_05_JAX_BUF,20,2,-2,-1
2010_05_KC_IND,1,2,0,1
2010_05_KC_IND,2,1,0,1
2010_05_KC_IND,3,3,1,-1
2010_05_KC_IND,4,2,1,-1
2010_05_KC_IND,5,1,1,-1
2010_05_KC_IND,6,3,1,1
2010_05_KC_IND,7,2,1,1
2010_05_KC_IND,8,1,1,1
2010_05_KC_IND,9,1,1,1
2010_05_KC_IND,10,3,2,-1
2010_05_KC_IND,11,2,2,-1
2010_05_KC_IND,12,3,2,-1
2010_05_KC_IND,13,2,2,1
2010_05_KC_IND,14,3,2,-1
2010_05_KC_IND,15,2,2,-1
2010_05_KC_IND,16,3,1,-1
2010_05_KC_IND,17,2,1,1
2010_05_KC_IND,18,1,2,-1
2010_05_KC_IND,19,3,1,1
2010_05_KC_IND,20,2,1,-1
2010_05_MIN_NYJ,1,2,0,1
2010_05_MIN_NYJ,2,3,0,-1
2010_05_MIN_NYJ,3,2,0,-1
2010_05_MIN_NYJ,4,3,0,1
2010_05_MIN_NYJ,5,2,0,-1
2010_05_MIN_NYJ,6,1,0,-1
2010_05_MIN_NYJ,7,2,-1,1
2010_05_MIN_NYJ,8,3,-1,-1
2010_05_MIN_NYJ,9,2,-1,-1
2010_05_MIN_NYJ,10,3,-1,1
2010_05_MIN_NYJ,11,2,-1,-1
2010_05_MIN_NYJ,12,3,-1,-1
2010_05_MIN_NYJ,13,2,-1,1
